sp_id,sp_gq_id,sporder,age,sex
939614509,450030490,1,81,2
940514903,450030490,1,69,1
940514904,450030490,1,86,1
940514905,450030490,1,79,1
940514906,450030490,1,72,1
940514907,450030490,1,81,1
940514908,450030490,1,75,1
940514909,450030490,1,96,1
940514910,450030490,1,77,1
940514911,450030490,1,87,1
939614503,450030490,1,99,2
939614502,450030490,1,99,2
939614501,450030490,1,80,2
939614500,450030490,1,77,2
939378687,450030490,1,44,2
940319290,450030490,1,63,1
940319289,450030490,1,47,1
939614504,450030490,1,98,2
939614505,450030490,1,93,2
939614506,450030490,1,86,2
939614507,450030490,1,96,2
939614508,450030490,1,82,2
939614510,450030490,1,82,2
940607241,450036341,1,72,1
940607238,450036341,1,83,1
939849636,450036341,1,87,2
939849635,450036341,1,85,2
939849641,450036341,1,99,2
939849638,450036341,1,95,2
939849639,450036341,1,98,2
940607239,450036341,1,89,1
939849640,450036341,1,78,2
939849637,450036341,1,93,2
940607246,450036341,1,72,1
940607245,450036341,1,78,1
940607244,450036341,1,88,1
940607243,450036341,1,76,1
940607242,450036341,1,68,1
940352695,450036341,1,58,1
939355656,450036341,1,48,2
939849643,450036341,1,79,2
939849644,450036341,1,82,2
939849645,450036341,1,72,2
939849642,450036341,1,68,2
940607240,450036341,1,84,1
940352694,450036341,1,64,1
940086652,450042410,1,82,2
940699349,450042410,1,90,1
940699348,450042410,1,89,1
940699347,450042410,1,78,1
940699346,450042410,1,90,1
940699345,450042410,1,70,1
940699344,450042410,1,72,1
940699350,450042410,1,75,1
940384693,450042410,1,56,1
940384694,450042410,1,39,1
940086659,450042410,1,86,2
940086658,450042410,1,89,2
940086657,450042410,1,94,2
940086656,450042410,1,89,2
940086655,450042410,1,89,2
940086654,450042410,1,70,2
940086653,450042410,1,70,2
940086651,450042410,1,88,2
939614470,450030491,1,65,2
939614469,450030491,1,87,2
939614468,450030491,1,91,2
939614467,450030491,1,90,2
939614466,450030491,1,86,2
939614486,450030491,1,94,2
