sp_id,workers,latitude,longitude
504666222,17,28.6441946,-81.3373979
504788219,14,28.7488646,-81.3571079
504654983,19,28.455025699999997,-81.36478790000001
504689145,17,28.592654600000003,-81.2458579
504621016,22,28.5024777,-81.43820490000002
504661625,16,28.377924699999998,-81.35210790000001
504669447,24,28.567534600000002,-81.3297079
504650001,21,28.512848699999996,-81.3724469
504585916,21,28.145713800000003,-81.6234168
504796131,16,28.702605,-81.4191226
504686045,17,28.5516647,-81.2603479
504638975,26,28.467195299999997,-81.39682690000001
504698130,23,28.610554600000004,-81.1772779
504639703,15,28.3639547,-81.39698790000001
504678664,23,28.2045147,-81.2960079
504681354,25,28.493674699999996,-81.2846079
504591435,15,28.569644699999998,-81.5792578
504623546,26,28.6106346,-81.4323779
504679787,20,28.6073646,-81.29248790000001
504600450,27,28.4880047,-81.50648790000001
504894795,16,29.305034499999998,-81.067938
504802464,19,28.739454600000002,-81.5143678
504589384,25,28.474734700000003,-81.5902278
507141308,19,29.9461146,-90.19338540000001
504777625,17,28.8145346,-81.30939790000001
504622652,15,28.5295447,-81.43574790000001
504588550,20,28.4537847,-81.6037878
504621157,24,28.6503146,-81.43932790000001
504690320,17,28.5411747,-81.24229790000001
504601251,14,28.5659047,-81.49958790000001
504675823,25,28.657993599999998,-81.30103390000001
504696363,19,28.5482147,-81.19752790000001
504596722,28,28.468454700000002,-81.5351778
504628339,22,28.543294699999997,-81.4193879
504662239,19,28.5325847,-81.3492779
509594810,22,44.2942501,-93.3020093
504609508,26,28.574374699999996,-81.4771179
504773797,17,28.694214600000002,-81.2982879
504795256,20,28.6710946,-81.4037979
504778953,5,28.811386600000002,-81.3200449
504643015,26,28.428732699999998,-81.3866699
504673871,29,28.4845587,-81.3099729
504621162,23,28.648954600000003,-81.4398579
504642928,18,28.542075699999998,-81.3844839
504786224,29,28.737354600000003,-81.3506179
504624412,15,28.645974600000006,-81.43163790000001
504666354,19,28.5331847,-81.33752790000001
504603637,16,28.515024699999998,-81.4965279
504581932,27,28.5474047,-81.69158780000001
504680264,19,28.5480547,-81.2870879
504786235,25,28.737634600000003,-81.34919790000001
504787537,12,28.706854600000003,-81.35358790000001
504681402,24,28.5173447,-81.2835679
504663363,20,28.5457147,-81.3471079
504596347,18,28.5468647,-81.5326878
504570621,17,28.1197048,-81.9526977
504585623,30,28.3388147,-81.64152779999999
504607463,20,28.4819347,-81.4837279
504644463,20,28.4575147,-81.3823079
511108870,18,40.783241700000005,-73.4164197
504597442,19,28.5592647,-81.5269678
503973390,21,26.3178352,-80.09191829999999
504805087,26,28.766004600000002,-81.5680078
504593298,20,28.312224699999998,-81.5547978
504600601,14,28.5034347,-81.5051779
511564168,20,40.7430407,-74.0076255
509054318,31,42.0720384,-71.0439254
504590845,21,28.361823699999995,-81.5703718
504645160,17,28.5410797,-81.37894190000002
504625321,15,28.5803446,-81.42924790000001
504683260,20,28.5132947,-81.2761579
504770108,25,29.060614500000003,-81.27977790000001
504634041,19,28.383513699999998,-81.40435490000002
