sp_id,workers,latitude,longitude
513921032,20,40.6721319,-78.2424682
513541451,24,40.211892,-77.00600859999999
513926727,22,40.7072419,-78.5377281
513923810,27,40.5195619,-78.40127820000001
513922577,20,40.437674,-78.39725920000001
513924195,17,40.504675,-78.40765520000001
513520625,29,40.309571999999996,-78.3178582
508308358,11,38.996782200000006,-76.91145870000001
513516235,24,40.295922,-78.83290809999998
513921828,17,40.5391919,-78.37899820000001
513924737,18,40.516951899999995,-78.4078582
513921411,30,40.5222249,-78.3859892
513923709,18,40.353221000000005,-78.4016912
513914331,19,40.772526899999995,-77.8596683
513923702,16,40.354874,-78.3989202
510668095,25,35.914632899999994,-80.004918
514276317,16,40.9712818,-77.6655184
513924758,22,40.5177919,-78.4076582
513926279,24,40.483774,-78.5550051
513929995,20,40.460192,-78.861168
513926203,20,40.463179,-78.58884909999999
513623565,19,40.3151319,-75.874969
513920371,11,40.493688899999995,-78.29240820000001
513922527,17,40.452514,-78.3940592
513925176,18,40.503026,-78.46747420000001
513923913,17,40.479102000000005,-78.40454820000001
513919435,11,40.508519899999996,-78.2195422
513920292,17,40.6012109,-78.3275642
514479626,17,41.443481899999995,-81.7708571
513575768,12,40.2892849,-76.6697207
513516737,22,40.181599,-78.6111471
513925677,20,40.401934999999995,-78.4327212
513501776,30,40.333282000000004,-79.5488788
513910734,19,40.6194119,-77.5688384
513720638,16,40.2551169,-75.2303442
513920576,13,40.678706899999995,-78.25444920000001
513914691,22,40.784771899999996,-77.8470083
513924272,23,40.5168109,-78.4114272
513920429,17,40.413872,-78.3210152
513921091,19,40.6703919,-78.2392782
513924876,19,40.493482,-78.4186382
514274368,28,40.8972219,-78.2215182
513921798,25,40.4381363,-78.36953299999999
513914297,15,40.796794899999995,-77.8556963
513518843,27,40.316184,-78.4564572
513919914,16,40.6762319,-78.2362482
513921657,21,40.464655,-78.3661152
513921549,15,40.439026,-78.3560332
513925564,26,40.42715,-78.4854072
513920091,20,40.462711999999996,-78.2067482
513923755,13,40.5370219,-78.4027882
513923320,16,40.505993,-78.4033402
513925222,15,40.483493,-78.42181020000001
513918819,17,40.851951899999996,-77.9734783
513929897,17,40.432772,-78.8118181
513581313,18,40.3025519,-76.6071288
513913864,12,40.8252619,-77.8130183
513924039,18,40.480852,-78.40025820000001
513921438,23,40.5250039,-78.3653082
516319646,22,33.6822713,-101.8356062
513924893,22,40.502742,-78.4115582
513925105,22,40.6832219,-78.4168682
513520605,18,40.303982,-78.3279282
514480439,22,41.4393719,-81.77279709999999
513925662,18,40.398887,-78.4359662
513925989,16,40.474452,-78.4237382
513518559,15,40.256927000000005,-78.4611802
513916874,19,40.7949219,-77.8827083
513923219,24,40.5352969,-78.4039872
514275298,23,40.9134318,-77.77892829999999
513919419,29,40.4726059,-78.1734672
514395634,14,41.7665516,-76.44284870000001
513924541,15,40.436219,-78.4130502
513958046,27,40.498982,-79.8381677
513922504,23,40.445258,-78.3890702
