sp_id,workers,latitude,longitude
513551762,20,40.294163899999994,-76.8846777
513588805,15,40.3151119,-76.4142028
513587806,19,40.3271299,-76.4301338
513572046,16,40.2646819,-76.7138087
513555069,24,40.2691419,-76.8654487
513896073,19,40.5503619,-76.3845488
513897662,14,40.33833189999999,-76.43393879999999
513589881,19,40.1633719,-76.39606479999999
513898759,18,40.4005219,-76.5063788
513898639,20,40.4509919,-76.5057488
513554701,24,40.2715069,-76.8662007
505000350,22,30.4372543,-84.278947
513895820,16,40.3511419,-76.3976588
513898777,23,40.425621899999996,-76.4998088
513581917,26,40.139212,-76.58431879999999
513599987,16,40.083812,-76.29910890000001
513889048,19,40.3526719,-76.12566890000001
513589381,22,40.3199019,-76.4235688
513583444,13,40.2981019,-76.5748888
513561246,15,40.3071419,-76.81241870000001
513591409,20,40.322601899999995,-76.38077879999999
513584986,20,40.3276719,-76.5140388
513584899,17,40.327571899999995,-76.5189088
513599891,20,40.066562,-76.30098890000001
513589373,17,40.316381899999996,-76.41973879999999
513575854,26,40.225865899999995,-76.67496369999999
513894919,23,40.394701899999994,-76.3276588
513582207,18,40.3141919,-76.5860088
513552866,31,40.261508899999995,-76.8800177
513610104,21,40.2388019,-76.1344189
513598540,16,40.10953189999999,-76.30775890000001
513562203,11,40.2480119,-76.8059087
513894729,19,40.3729219,-76.3256188
513894978,20,40.4083619,-76.3412788
513606358,22,40.1911419,-76.1980489
513593060,15,40.1004319,-76.3553088
513896164,20,40.339169899999995,-76.4253938
513603564,17,39.987052,-76.2727689
513592574,20,40.1804619,-76.37778879999999
513583105,23,40.133662,-76.5643988
513582182,25,40.313581899999996,-76.5839788
513591420,20,40.1711119,-76.3873788
513604809,23,40.029855,-76.23070390000001
513894929,21,40.3981119,-76.31083879999998
513569159,16,40.1948119,-76.7307687
513580703,23,40.1499809,-76.6050708
513894567,21,40.3473019,-76.3602188
513531922,29,39.831563,-77.2378676
513615037,19,40.1793619,-76.00453890000001
513582966,11,40.3024119,-76.5631688
513611508,10,40.3029919,-76.1196589
513897659,14,40.3379419,-76.4405388
513569109,25,40.2557419,-76.7314387
513897756,25,40.3439019,-76.4290288
513585362,19,40.100761999999996,-76.5177688
513603729,25,40.056609,-76.2526939
513529603,21,40.050652,-77.4601385
513582486,18,40.3013519,-76.5958788
513561261,12,40.3010619,-76.8123487
513575200,16,40.2495019,-76.67895870000001
513598509,16,40.151351899999995,-76.3075589
513584287,12,40.114262,-76.5349988
513896779,20,40.351901899999994,-76.40774880000001
513555847,19,40.148938,-76.8586057
513588791,16,40.3156299,-76.42238979999999
513599911,10,40.066562,-76.30098890000001
513593216,22,40.062732000000004,-76.34985879999999
513895647,35,40.3411119,-76.4037088
513620387,23,40.3358219,-75.925549
513605662,19,40.2390119,-76.2237889
513613872,27,40.3277619,-76.02397590000001
513726916,19,40.0114619,-75.2183692
513897831,26,40.3799619,-76.4450488
513884124,23,40.564841799999996,-75.9561609
513576211,32,40.2701919,-76.6697387
513587263,21,40.2619019,-76.4804688
513897683,29,40.33963189999999,-76.4530288
513875310,18,40.507224799999996,-75.702938
513894723,12,40.356331899999994,-76.3185688
513615357,18,40.3196419,-76.00850890000001
513636112,22,40.0566519,-75.6494791
513895611,21,40.3442119,-76.39377879999999
513587234,29,40.3255419,-76.4569288
513732551,16,39.951001899999994,-75.1976302
513896828,15,40.3672719,-76.4161088
513894243,18,40.3608529,-76.3227598
513218645,27,39.788562,-76.17653890000001
513582813,22,40.2771639,-76.57262779999999
513897173,16,40.425089899999996,-76.4695698
513588161,16,40.3343119,-76.4296488
513587230,21,40.3154719,-76.4726588
513598664,12,40.1566119,-76.3077489
513590157,26,40.041852,-76.4035088
513610029,20,40.2355619,-76.13803890000001
513894755,28,40.389151899999995,-76.3114188
513610585,19,40.3160619,-76.1445989
513560322,15,40.267201899999996,-76.82750870000001
513897978,16,40.3446219,-76.4482588
513891084,18,40.3645219,-76.1786589
513538394,20,40.200962,-77.0509686
513898040,26,40.3564319,-76.45683879999999
513550085,26,40.2833619,-76.9018987
513588357,17,40.3357019,-76.42981879999999
513610128,19,40.2381519,-76.13597890000001
513897786,11,40.3565719,-76.4313888
513896736,19,40.3648419,-76.4249188
513558191,35,40.2637919,-76.8410787
513587215,17,40.329201899999994,-76.47587879999999
513579781,22,40.2994429,-76.61388570000001
513578294,21,40.2920819,-76.6489887
513560562,22,40.182922,-76.8278287
513605497,19,40.1568219,-76.2370489
513583424,26,40.224281899999994,-76.57245879999999
513894631,20,40.3717919,-76.3347888
513597337,22,40.051522,-76.3120889
513605268,22,40.028062,-76.2325989
513892810,21,40.3483419,-76.2181689
513553117,13,40.2619463,-76.8827074
513572736,21,40.2045929,-76.7057947
513597650,20,40.1705219,-76.3103589
513547185,19,40.2346219,-76.9442987
513593495,24,40.2324019,-76.35437879999999
513582176,7,40.305861900000004,-76.5971388
513890548,19,40.363482899999994,-76.19382390000001
513898939,21,40.345841899999996,-76.48702879999999
513577118,12,40.2805419,-76.66332870000001
508453445,18,39.3156221,-76.6164988
513585718,19,40.3359969,-76.4834758
513547061,20,40.2369219,-76.9417886
513581880,22,40.2779359,-76.5857872
513620895,25,40.2728289,-75.91643
513885005,17,40.799991799999994,-75.9552989
513909359,18,40.7332229,-77.5206484
513549784,21,40.2369369,-76.8978847
513659333,24,40.038131899999996,-75.4665191
513557884,19,40.3350859,-76.8377127
513555209,16,40.2487619,-76.8649187
513894050,25,40.3546019,-76.25238890000001
513605800,18,40.1689399,-76.2047709
513564101,27,40.2540719,-76.7800887
513637075,19,40.057131899999995,-75.64635909999998
513894882,15,40.3594819,-76.3044288
513599629,23,40.1572519,-76.30529890000001
517446895,17,42.718222,-87.85939509999999
513579332,22,40.293661900000004,-76.6299087
513557287,21,40.2591019,-76.8511787
513578376,27,40.2823219,-76.6480887
513585797,19,40.1965359,-76.4874158
513591666,23,40.1627319,-76.3932888
513894068,21,40.3748219,-76.25133890000001
513549800,20,40.2453559,-76.8974567
513882468,18,40.3610919,-75.92762900000001
513599282,13,40.038302,-76.3053289
513571706,29,40.2667419,-76.7069227
513584933,21,40.3312519,-76.5129688
