sp_id,name,stabbr,address,city,county,zipcode,zip4,nces_id,total,prek,kinder,gr01_gr12,ungraded,latitude,longitude,source,stco
450058002,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.312679100000004,-76.284485,schoolinformation.com,42075
450136075,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.325806,-76.421897,schoolinformation.com,42075
450120805,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.369392,-76.434412,schoolinformation.com,42075
450147445,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.3064,-76.59523399999999,schoolinformation.com,42075
450145389,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.315308,-76.59694300000001,schoolinformation.com,42075
450113085,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.30863,-76.404576,schoolinformation.com,42075
450136724,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.413242,-76.48437,schoolinformation.com,42075
450145499,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.349756,-76.427565,schoolinformation.com,42075
450050518,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.4619126,-76.2830191,schoolinformation.com,42011
450136071,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.344796,-76.425133,schoolinformation.com,42075
450079016,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.310961999999996,-76.83117800000001,schoolinformation.com,42043
450120331,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.389786,-76.57478,schoolinformation.com,42075
450063600,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,0.0,0.0,schoolinformation.com,25027
450106438,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.322672999999995,-76.511108,schoolinformation.com,42075
450060430,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.3978898,-76.32171690000001,schoolinformation.com,42075
450124346,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.445674,-76.429294,schoolinformation.com,42075
450147446,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.299668,-76.584898,schoolinformation.com,42075
450056534,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.2105071,-76.2236908,schoolinformation.com,42071
450149043,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.303056,-76.591465,schoolinformation.com,42075
450130353,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.346536,-76.407059,schoolinformation.com,42075
450123707,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.308240999999995,-76.584232,schoolinformation.com,42075
450094767,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.039026,-75.144837,schoolinformation.com,42101
450116551,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.271845,-76.414393,schoolinformation.com,42075
450067304,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,0.0,0.0,schoolinformation.com,25025
450111326,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.158229999999996,-76.397318,schoolinformation.com,42071
450053750,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.4870149,-76.24356359999999,schoolinformation.com,42011
450061635,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.258739,-76.62928609999999,schoolinformation.com,42043
450120661,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.344551,-76.294046,schoolinformation.com,42075
450133183,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.414747,-76.476776,schoolinformation.com,42075
450151237,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.208655,-76.126447,schoolinformation.com,42071
450123831,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.358106,-76.22976899999999,schoolinformation.com,42075
450121337,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.3407,-76.2893,schoolinformation.com,42075
450061607,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.333498399999996,-76.24059809999999,schoolinformation.com,42075
450131747,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.369824,-76.329766,schoolinformation.com,42075
450066968,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,0.0,0.0,schoolinformation.com,23015
450127891,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.338093,-76.421797,schoolinformation.com,42075
450057252,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.274359999999994,-76.64524,schoolinformation.com,42043
450139643,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.26818,-76.847103,schoolinformation.com,42043
450062846,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.3609007,-76.46087800000001,schoolinformation.com,42075
450062905,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.2197732,-76.30445470000001,schoolinformation.com,42071
450050519,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.419131799999995,-76.4992071,schoolinformation.com,42075
450145280,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.434694,-76.444907,schoolinformation.com,42075
450113083,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.308944,-76.40427,schoolinformation.com,42075
450120660,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.341025,-76.291107,schoolinformation.com,42075
450145279,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.434694,-76.444907,schoolinformation.com,42075
450115232,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.3351,-76.47589599999999,schoolinformation.com,42075
450106439,"LOGAN MS","PA","6202 ALDER ST","PITTSBURGH","ALLEGHENY",0,0,"A0501924",428896,0,428896,0.0,0.0,40.327399,-76.51458199999999,schoolinformation.com,42075
