sp_id,workers,latitude,longitude
513508421,20,40.050452299999996,-79.3543677
513496583,23,39.9143721,-79.6851378
513467138,23,39.822144200000004,-80.44328359999999
513954892,16,40.427092,-79.81576770000001
513488547,17,39.8870421,-79.8666078
514000515,10,40.404932,-80.0424777
513988769,31,40.442882,-79.9962777
513226539,20,39.7385592,-79.8972108
513492580,16,39.88589210000001,-79.75116779999999
513489780,24,40.2073311,-79.8234858
513941314,21,40.369304,-79.6721708
513948385,22,40.38496,-79.7603318
513494428,17,39.8740721,-79.7235178
513486772,15,40.0204351,-79.8802057
513976477,15,40.596312,-79.9480777
513482164,21,40.0814521,-79.97560770000001
513500017,20,40.326314,-79.5728868
513504285,23,40.1151571,-79.51460990000001
513498894,17,40.310393,-79.6009218
513500049,29,40.104136100000005,-79.5849408
513498800,13,40.0011281,-79.58910379999999
513474619,19,40.2066721,-80.1572077
513509122,19,40.243759000000004,-79.19962190000001
513493483,22,39.9017821,-79.7340978
513503108,13,40.1641461,-79.5425128
513486566,14,39.8434321,-79.8939678
513484881,22,40.3178861,-79.8989007
513955183,16,40.384192,-79.82341170000001
514022982,25,40.501852,-80.21401759999999
513502039,25,40.304188,-79.5474418
513507594,23,40.314042,-79.3887979
513474906,16,40.125654100000006,-80.1368947
513498558,28,40.334502,-79.6070978
513494572,21,39.9064721,-79.7273978
513489435,29,39.893002100000004,-79.8349978
513500062,24,40.1102471,-79.5727588
513483918,19,40.2004351,-79.93185770000001
513498760,13,40.026118100000005,-79.5895438
514015519,17,40.3411721,-80.1199777
513497238,13,40.1454751,-79.65971479999999
513474971,20,39.8916121,-80.1410137
513980901,19,40.457941999999996,-79.9637377
513507727,20,40.022038099999996,-79.2951189
517259645,19,39.60820820000001,-79.9636198
517258036,24,39.651664200000006,-79.9421948
513503493,27,40.301842,-79.5437278
513502637,31,40.282082,-79.5484378
513497078,21,39.9115401,-79.6609678
513492509,14,39.9007421,-79.7559678
513505528,18,40.276382,-79.5105978
513967844,17,40.459832,-79.9064477
513495282,19,39.8708721,-79.7050678
517260888,15,39.632800200000005,-79.98208170000001
513500388,22,40.0100721,-79.5844278
513482238,22,40.053752100000004,-79.97304770000001
513495136,15,39.9383611,-79.70702779999999
513944649,19,40.431562,-79.7156078
513488976,17,40.104930100000004,-79.8335398
513495243,20,40.2652021,-79.70191779999999
513494609,24,39.9000721,-79.72945779999999
513991160,18,40.452090000000005,-80.0038787
513226661,24,39.761602200000006,-79.9271578
513507353,19,39.812862100000004,-79.3895279
513469865,17,40.1641521,-80.24485859999999
513485115,23,39.8460121,-79.9024766
513493402,29,39.9035621,-79.7360978
517258988,17,39.6299912,-79.9558438
513503789,20,40.302719,-79.52994179999999
513497470,22,39.975672100000004,-79.6659978
513226265,29,39.7518037,-79.46683349999999
513492241,34,39.82581210000001,-79.74481779999999
517261277,19,39.6576649,-79.9831547
513490061,20,39.8042121,-79.8130918
513493666,21,39.892312100000005,-79.7328978
504740835,20,29.0574995,-80.942737
513497276,19,40.0943581,-79.64226579999999
513492932,19,40.152748100000004,-79.7295978
513484757,20,40.1401921,-79.9006037
513505740,24,40.1071501,-79.45333690000001
513493425,21,39.901512100000005,-79.7428078
513502314,22,40.149798100000005,-79.54549279999999
