sp_id,gq_type,persons,stcotrbg,latitude,longitude
450006298,"P",231,"420512619003",39.9018862,-79.72313570000001
450008451,"P",1930,"420512613004",40.000468,-79.9880233
450022033,"P",10,"420512607002",40.008750899999995,-79.59229920000001
450022034,"P",11,"420512607003",40.008841,-79.585015
450022035,"P",25,"420512619003",39.902830200000004,-79.72469620000001
450030484,"N",10,"420512605003",40.028396,-79.41860799999999
450030485,"N",17,"420512609001",39.957443,-79.650841
450030486,"N",115,"420512620003",39.880486,-79.741192
450030487,"N",49,"420512627022",39.7336207,-79.4544983
450036335,"N",24,"420512606003",40.001332500000004,-79.5891137
450036336,"N",70,"420512617001",39.9075595,-79.74105809999999
450036337,"N",63,"420512620002",39.91223170000001,-79.7501175
450036338,"N",63,"420512620002",39.9008717,-79.75549170000001
450036339,"N",47,"420512627022",39.7590966,-79.4466598
450036340,"N",49,"420512627022",39.780518799999996,-79.50949320000001
450041347,"N",67,"420512617001",39.924718,-79.72532640000001
450042407,"N",60,"420512620002",39.9019599,-79.75750570000001
450046457,"N",50,"420512601004",40.1024506,-79.8126242
450046458,"N",7,"420512615003",39.9371196,-79.82025920000001
450046459,"N",22,"420512615002",39.97127570000001,-79.7852743
450046460,"N",59,"420512617002",39.914328999999995,-79.71609709999998
450046461,"N",51,"420512618001",39.88916939999999,-79.6954571
